station,dt,tn_depth,tn,month,year,din_depth,nox,nh4,din,din_N,nox_N,nh4_N,organic_N
BMR02,2019-05-23T00:00:00Z,0.101,0.427289940386102,May,2019,0.101,1.6770903298980784,1.6624336391603571,3.3395239690584355,0.0467767122346015,0.023491004250882384,0.02328570798371912,0.3805132281515005
BMR02,2019-06-12T00:00:00Z,-0.006,0.226380304235798,Jun,2019,-0.006,1.8180827505383073,2.2986122378663003,4.116694988404608,0.05766254670258334,0.02546588508679007,0.032196661615793265,0.16871775753321466
BMR02,2019-07-09T00:00:00Z,0.187,0.285733001540903,Jul,2019,0.187,3.0789562770195857,2.425764890505607,5.504721167525193,0.07710462939352537,0.043126940572213335,0.03397768882131204,0.20862837214737762
BMR02,2019-07-24T00:00:00Z,0.192,0.268785161793194,Jul,2019,0.192,3.1634444199336,3.1256966636811074,6.289141083614707,0.0880919991581912,0.04431036599000993,0.043781633168181275,0.1806931626350028
BMR02,2019-08-14T00:00:00Z,0.048,0.244473905362753,Aug,2019,0.048,1.9256350804900284,1.4962045730498714,3.4218396535399,0.04792970802713337,0.026972370572423826,0.020957337454709547,0.19654419733561965
BMR02,2019-09-05T00:00:00Z,0.104,0.524589754196872,Sep,2019,0.104,1.2451971235795,0.8405411580680143,2.0857382816475143,0.029214936111036732,0.01744147610997806,0.011773460001058677,0.4953748180858353
BMR02,2019-09-27T00:00:00Z,0.19,0.16790379450308,Sep,2019,0.19,1.0089188811970284,0.07146093896641643,1.080379820163445,0.015132880141029374,0.014131926768926776,0.001000953372102595,0.15277091436205062
BMR02,2019-10-25T00:00:00Z,0.253,0.229554230263732,Oct,2019,0.253,3.1273654294988145,2.924002959022057,6.0513683885208716,0.08476151701801185,0.043805007570989894,0.04095650944702195,0.14479271324572016
CMS1,2017-10-04T00:00:00Z,0.2,0.25,Oct,2017,0.2,0.77,6.29,7.0600000000000005,0.09888942,0.010785389999999999,0.08810403,0.15111058
CMS1,2019-05-22T00:00:00Z,0.53,0.435955141650684,May,2019,0.53,0.3143721618581293,0.3493210837426072,0.6636932456007365,0.009296351291129516,0.004403410871146817,0.004892940419982699,0.4266587903595545
CMS1,2019-06-12T00:00:00Z,0.064,0.176256989906918,Jun,2019,0.064,0.5639852571044257,0.530534283358345,1.0945195404627706,0.015330935203262026,0.007899741496261692,0.007431193707000338,0.16092605470365595
CMS1,2019-07-09T00:00:00Z,0.123,0.17547114504378,Jul,2019,0.123,0.39079335399157644,0.4510638754587757,0.8418572294503521,0.011791894212911082,0.005473842509360011,0.0063180517035510714,0.16367925083086893
CMS1,2019-07-23T00:00:00Z,0.147,0.206385194776397,Jul,2019,0.147,1.206402680124,0.11739157147752786,1.3237942516015277,0.0185423860821826,0.016898082340496865,0.0016443037416857327,0.1878428086942144
CMS1,2019-08-13T00:00:00Z,0.202,0.166974689292103,Aug,2019,0.202,0.206553501359595,0.19592770975538,0.402481211114975,0.005637554324087454,0.0028931948935438474,0.0027443594305436073,0.16133713496801555
CMS1,2019-09-05T00:00:00Z,0.131,0.229554230263732,Sep,2019,0.131,0.40767725539530136,0.08688207685505,0.49455933225035137,0.006927292566830672,0.005710335316321986,0.0012169572505086855,0.22262693769690134
CMS1,2019-09-26T00:00:00Z,0.061,0.179307853567286,Sep,2019,0.061,0.6425335625176949,0.12165308511043642,0.7641866476281313,0.010703962373327235,0.008999967610185353,0.0017039947631418827,0.16860389119395877
CMS1,2019-10-24T00:00:00Z,0.372,0.162901783677134,Oct,2019,0.372,0.5051894857501886,0.113087466649595,0.6182769523997836,0.00866020527226377,0.007076189126902892,0.0015840161453608771,0.15424157840487024
EEB18,2009-06-02T00:00:00Z,0.2,0.28,Jun,2009,0,2.94,14.53,17.47,0.24470229,0.04118058,0.20352171,0.03529771000000004
EEB18,2009-06-17T00:00:00Z,0.2,1.03,Jun,2009,0,5.82,5.19,11.010000000000002,0.15421707,0.08152074000000001,0.07269633,0.87578293
EEB18,2009-07-01T00:00:00Z,0.2,0.43,Jul,2009,0,1.84,2.35,4.19,0.058689330000000005,0.02577288,0.03291645,0.37131067
EEB18,2009-08-12T00:00:00Z,0.2,0.32,Aug,2009,0,1.37,7.5,8.870000000000001,0.12424209,0.019189590000000003,0.1050525,0.19575791
EEB18,2009-08-27T00:00:00Z,0.2,0.31,Aug,2009,0,2.07,3.92,5.99,0.08390193000000001,0.028994489999999994,0.05490744,0.22609806999999998
EEB18,2009-09-11T00:00:00Z,0.2,0.33,Sep,2009,0,0.9,0.73,1.63,0.02283141,0.012606299999999999,0.010225109999999999,0.30716859
EEB18,2009-09-29T00:00:00Z,0.2,0.41,Sep,2009,0,0.52,6.06,6.58,0.09216606000000001,0.00728364,0.08488242,0.31783394
EEB18,2010-05-20T00:00:00Z,0.2,0.37,May,2010,0,3.23,5.45,8.68,0.12158076,0.04524261,0.07633815,0.24841923999999999
EEB18,2010-07-23T00:00:00Z,0.2,0.38,Jul,2010,0,1.72,3.29,5.01,0.07017506999999999,0.024092040000000002,0.046083030000000004,0.30982493
EEB18,2010-09-03T00:00:00Z,0.2,0.3,Sep,2010,0,1,2.16,3.16,0.04426212,0.014007,0.03025512,0.25573788
EEB18,2011-07-18T00:00:00Z,0.2,0.34,Jul,2011,0,0.89,2.36,3.25,0.04552275,0.01246623,0.03305652,0.29447725
EEB18,2011-09-12T00:00:00Z,0.2,0.43,Sep,2011,0,1.69,0.82,2.51,0.03515756999999999,0.02367183,0.01148574,0.39484243
EEB18,2012-08-08T00:00:00Z,0.2,0.44,Aug,2012,0.1,3.59,2.505,6.095,0.085372665,0.05028513,0.035087534999999996,0.354627335
EEB18,2017-07-21T00:00:00Z,0.2,0.29,Jul,2017,0.2,1.25,1.88,3.13,0.04384191,0.01750875,0.026333159999999998,0.24615809
EEB18,2017-10-04T00:00:00Z,0.2,0.33,Oct,2017,0.2,0.61,8.22,8.83,0.12368181,0.00854427,0.11513754,0.20631819
EEB18,2019-05-23T00:00:00Z,0.112,0.504554651661955,May,2019,0.112,0.7277530640006,0.7624351461212286,1.4901882101218287,0.020873066259176454,0.010193637167456405,0.010679429091720049,0.48368158540277856
EEB18,2019-06-12T00:00:00Z,0.057,0.141969762850563,Jun,2019,0.057,1.8020485207217785,2.2032477483868145,4.005296269108593,0.05610218484140405,0.02524129362974995,0.03086089121165411,0.08586757800915895
EEB18,2019-07-09T00:00:00Z,0.155,0.302320276030901,Jul,2019,0.155,3.8709500528055143,1.885366116788543,5.756316169594057,0.08062872058750395,0.05422039738964683,0.02640832319785712,0.22169155544339705
EEB18,2019-07-23T00:00:00Z,0.076,0.273798628670713,Jul,2019,0.076,4.178686027684143,3.130599089637836,7.309285117321979,0.10238115663832896,0.05853085518977179,0.043850301448557165,0.171417472032384
EEB18,2019-08-14T00:00:00Z,0.14,0.232658865099259,Aug,2019,0.14,2.2055773618093855,2.067323927438743,4.272901289248129,0.059850528358498536,0.030893522106864062,0.028957006251634474,0.17280833674076046
EEB18,2019-09-05T00:00:00Z,0.102,0.372380901520727,Sep,2019,0.102,0.8603266465191858,0.705831867975675,1.5661585144948607,0.021937182312529512,0.012050595337794234,0.009886586974735278,0.3504437192081975
EEB18,2019-09-27T00:00:00Z,0.232,0.176049550977513,Sep,2019,0.232,1.44426805999,0.10679816018144786,1.5510662201714478,0.02172578454594147,0.02022986271627993,0.00149592182966154,0.15432376643157153
EEB18,2019-10-25T00:00:00Z,0.219,0.3243023188122,Oct,2019,0.219,5.668362951192008,2.457052639176129,8.125415590368137,0.11381269617428649,0.07939675985734646,0.03441593631694003,0.21048962263791351
HR1,2017-08-30T00:00:00Z,0.2,0.26,Aug,2017,0.2,0.59,7.94,8.530000000000001,0.11947971000000002,0.00826413,0.11121558000000001,0.14052029
HR1,2017-09-13T00:00:00Z,0.2,0.22,Sep,2017,0.2,0.02,0.09,0.11,0.00154077,2.8014e-4,0.00126063,0.21845923
HR1,2017-09-25T00:00:00Z,0.2,0.23,Sep,2017,0.2,0.01,0.11,0.12,0.0016808399999999999,1.4007e-4,0.00154077,0.22831916000000002
HR1,2019-05-23T00:00:00Z,0.266,0.285036219625886,May,2019,0.266,0.19733058113104357,0.03948553695864336,0.23681611808968694,0.0033170833660822446,0.0027640094499025276,5.530739161797175e-4,0.28171913625980377
HR1,2019-06-12T00:00:00Z,0.162,0.150655306382138,Jun,2019,0.162,0.574944054005605,0.8204626509343215,1.3954067049399264,0.01954546171609355,0.00805324136445651,0.011492220351637042,0.13110984466604444
HR1,2019-07-09T00:00:00Z,0.099,0.298929942385451,Jul,2019,0.099,1.093393643975507,0.2762289780797243,1.3696226220552312,0.019184304067127622,0.015315164771164924,0.003869139295962698,0.2797456383183234
HR1,2019-07-24T00:00:00Z,0.112,0.221164134333007,Jul,2019,0.112,0.36468585961399713,0.5642504259381321,0.9289362855521293,0.013011610551728675,0.005108154835613258,0.007903455716115417,0.20815252378127833
HR1,2019-08-14T00:00:00Z,0.158,0.221164134333007,Aug,2019,0.158,1.5080162673742714,0.8536952993623858,2.3617115667366573,0.033080493915280354,0.02112278385711142,0.011957710058168937,0.18808364041772663
HR1,2019-09-05T00:00:00Z,0.112,0.269145727050906,Sep,2019,0.112,0.5339925043319671,0.04725311641311264,0.5812456207450798,0.008141507409776332,0.007479633008177862,6.618744015984688e-4,0.2610042196411297
HR1,2019-09-27T00:00:00Z,0.245,0.280756819193904,Sep,2019,0.245,0.2913155532791614,0.002983732220923,0.29429928550008444,0.004122250091999683,0.004080456954781214,4.179313721846846e-5,0.2766345691019043
HR1,2019-10-25T00:00:00Z,0.245,0.17279124838774,Oct,2019,0.245,2.2398748979268643,0.04725311641311264,2.287128014339977,0.03203580209686005,0.03137392769526159,6.618744015984688e-4,0.14075544629087994
HR2,2017-08-24T00:00:00Z,0.2,0.28,Aug,2017,0.2,0.68,10.99,11.67,0.16346169,0.00952476,0.15393693,0.11653831000000003
HR2,2017-08-30T00:00:00Z,0.2,0.27,Aug,2017,0.2,0.09,0.3,0.39,0.00546273,0.00126063,0.004202099999999999,0.26453727
HR2,2017-09-13T00:00:00Z,0.2,0.24,Sep,2017,0.2,0.14,1.78,1.92,0.026893439999999998,0.00196098,0.02493246,0.21310656
HR2,2017-09-25T00:00:00Z,0.2,0.24,Sep,2017,0.2,1.13,15.18,16.31,0.22845416999999998,0.015827909999999997,0.21262626,0.011545830000000007
HR2,2019-08-14T00:00:00Z,0.152,0.53973238699771,Aug,2019,0.152,1.635749494096493,0.6395255414665607,2.2752750355630535,0.03186977742313169,0.022911943163809574,0.008957834259322115,0.5078626095745783
HR2,2019-09-05T00:00:00Z,0.247,0.284074274091904,Sep,2019,0.247,0.7117344118413464,0.7956380613705714,1.5073724732119178,0.02111376623227933,0.00996926390666174,0.011144502325617592,0.26296050785962466
HR2,2019-09-27T00:00:00Z,0.194,0.237489045333565,Sep,2019,0.194,0.47071638525862786,0.3396878804124014,0.8104042656710293,0.011351332549254106,0.0065933244083176005,0.004758008140936507,0.22613771278431088
HR3,2017-08-24T00:00:00Z,0.2,0.28,Aug,2017,0.2,0.07,0.09,0.16,0.00224112,9.8049e-4,0.00126063,0.27775888000000004
HR3,2017-08-30T00:00:00Z,0.2,0.28,Aug,2017,0.2,0.4,6.26,6.66,0.09328662,0.0056028,0.08768382,0.18671338000000004
HR3,2017-09-13T00:00:00Z,0.2,0.26,Sep,2017,0.2,0.16,3.96,4.12,0.057708840000000004,0.00224112,0.05546772,0.20229116
HR3,2019-08-14T00:00:00Z,0.189,0.18667994203425,Aug,2019,0.189,1.6314152329103073,0.6109695737471165,2.242384806657424,0.031409083986850536,0.02285123316737467,0.00855785081947586,0.15527085804739948
HR3,2019-09-05T00:00:00Z,0.15,0.303979003479901,Sep,2019,0.15,0.5083976696506164,1.274604426143343,1.7830020957939592,0.024974510355785986,0.007121126158796184,0.017853384196989803,0.279004493124115
HR3,2019-09-27T00:00:00Z,0.135,0.248597786431331,Sep,2019,0.135,0.5143223999009293,0.46818973514989715,0.9825121350508265,0.013762047475656927,0.007204113855412316,0.0065579336202446084,0.23483573895567408
HR4,2010-05-20T00:00:00Z,0.2,0.37,May,2010,0,1.97,4.77,6.739999999999999,0.09440717999999998,0.02759379,0.06681339,0.27559282
HR4,2010-07-23T00:00:00Z,0.2,0.49,Jul,2010,0,1.51,11.93,13.44,0.18825408,0.021150569999999997,0.16710351,0.30174592
HR4,2010-09-03T00:00:00Z,0.2,0.76,Sep,2010,0,1.47,3.33,4.8,0.06723359999999999,0.02059029,0.04664331,0.6927664
HR4,2011-07-18T00:00:00Z,0.2,0.5,Jul,2011,0,0.4,7.7,8.1,0.1134567,0.0056028,0.1078539,0.38654330000000003
HR4,2011-09-12T00:00:00Z,0.2,0.41,Sep,2011,0,0.34,2.89,3.23,0.04524261,0.00476238,0.04048023,0.36475738999999996
HR4,2012-08-08T00:00:00Z,0.2,1.49,Aug,2012,0.1,1.98,0.503,2.483,0.034779381,0.02773386,0.007045521,1.4552206189999999
HR4,2012-09-12T00:00:00Z,0.2,0.53,Sep,2012,0.1,0.19,3.432,3.622,0.050733354,0.00266133,0.048072024,0.479266646
HR4,2019-05-22T00:00:00Z,0.11,0.332694826581085,May,2019,0.11,0.701190435750485,0.43784552568088214,1.1390359614313672,0.01595447671176916,0.009821574433557042,0.0061329022782121165,0.3167403498693159
HR4,2019-06-13T00:00:00Z,0.048,0.190360648240766,Jun,2019,0.048,1.3693672585516141,3.760867743218364,5.130235001769978,0.07185920166979207,0.01918072719053246,0.05267847447925962,0.11850144657097395
HR4,2019-07-23T00:00:00Z,0.12,0.334469337600349,Jul,2019,0.12,1.1956043078126712,3.11081784477135,4.306422152584021,0.060320055091244384,0.016746829539532087,0.0435732255517123,0.27414928250910464
HR4,2019-08-13T00:00:00Z,0.123,0.387016678246074,Aug,2019,0.123,2.9276646090373073,3.3246894984149358,6.252354107452243,0.08757672398308357,0.04100779817878556,0.04656892580429801,0.2994399542629904
HR4,2019-09-06T00:00:00Z,0.028,0.387839219312779,Sep,2019,0.028,2.466014159628564,5.1063353443255215,7.572349503954086,0.10606589950188487,0.03454146033391729,0.07152443916796757,0.2817733198108941
HR4,2019-09-26T00:00:00Z,-0.021,0.356885344709933,Sep,2019,-0.021,3.4354514025150715,5.092425564964586,8.527876967479656,0.11944997268348755,0.04812036779502861,0.07132960488845895,0.23743537202644543
HR4,2019-10-24T00:00:00Z,0.465,0.334293789185528,Oct,2019,0.465,2.00363171579815,2.525155545268529,4.528787261066679,0.06343472316576097,0.028064869443184686,0.03536985372257628,0.270859066019767
KVL84,2007-05-17T00:00:00Z,0.2,0.25126,May,2007,0,0.09,2.07,2.1599999999999997,0.030255119999999993,0.00126063,0.028994489999999994,0.22100488
KVL84,2007-05-22T00:00:00Z,0.2,0.251295,May,2007,0,0.0925,0.0158,0.10830000000000001,0.0015169581000000001,0.0012956475,2.2131060000000002e-4,0.2497780419
KVL84,2007-06-14T00:00:00Z,0.2,0.2885,Jun,2007,0,2.75,7.56,10.309999999999999,0.14441216999999998,0.03851925,0.10589291999999999,0.14408783
KVL84,2007-06-21T00:00:00Z,0.2,0.27268,Jun,2007,0,1.62,5.41,7.03,0.09846921,0.02269134,0.07577787000000001,0.17421078999999998
KVL84,2007-06-27T00:00:00Z,0.2,0.8003,Jun,2007,0,1.45,6.2,7.65,0.10715355,0.02031015,0.0868434,0.69314645
KVL84,2007-07-05T00:00:00Z,0.2,0.29358,Jul,2007,0,0.97,4.6,5.569999999999999,0.07801898999999998,0.01358679,0.0644322,0.21556101000000003
KVL84,2007-07-11T00:00:00Z,0.2,0.2906,Jul,2007,0,2.9,6.33,9.23,0.12928461000000002,0.0406203,0.08866431,0.16131539
KVL84,2007-07-26T00:00:00Z,0.2,0.28276,Jul,2007,0,2.34,4.66,7,0.098049,0.032776379999999994,0.06527262,0.18471100000000001
KVL84,2007-08-02T00:00:00Z,0.2,0.27044,Aug,2007,0,1.46,2.27,3.73,0.05224611,0.020450219999999998,0.03179589,0.21819389
KVL84,2007-08-07T00:00:00Z,0.2,0.37054,Aug,2007,0,3.61,3.4,7.01,0.09818907,0.050565269999999995,0.047623799999999994,0.27235093
KVL84,2007-08-14T00:00:00Z,0.2,0.5745600000000001,Aug,2007,0,1.04,1.21,2.25,0.03151575,0.01456728,0.01694847,0.5430442500000001
KVL84,2007-08-21T00:00:00Z,0.2,0.65108,Aug,2007,0,2.22,1.96,4.18,0.05854926,0.031095540000000005,0.02745372,0.59253074
KVL84,2007-08-30T00:00:00Z,0.2,0.257,Aug,2007,0,0.5,1.41,1.91,0.026753369999999995,0.0070035,0.01974987,0.23024663
KVL84,2007-09-05T00:00:00Z,0.2,0.8317,Sep,2007,0,6.55,5.32,11.870000000000001,0.16626309,0.09174584999999999,0.07451724,0.6654369099999999
KVL84,2007-09-12T00:00:00Z,0.2,0.26862,Sep,2007,0,1.33,8.14,9.47,0.13264629,0.01862931,0.11401698,0.13597371000000003
KVL84,2007-09-18T00:00:00Z,0.2,0.29144,Sep,2007,0,2.96,2.5,5.46,0.07647822,0.04146072,0.0350175,0.21496178
KVL84,2007-09-25T00:00:00Z,0.2,0.25924,Sep,2007,0,0.66,4.92,5.58,0.07815906,0.009244619999999999,0.06891444,0.18108094000000002
KVL84,2007-10-04T00:00:00Z,0.2,0.30558,Oct,2007,0,3.97,4.83,8.8,0.1232616,0.055607790000000004,0.06765381,0.18231840000000002
KVL84,2007-10-11T00:00:00Z,0.2,0.4216,Oct,2007,0,4.4,4.04,8.440000000000001,0.11821908000000002,0.0616308,0.05658828,0.30338091999999994
KVL84,2008-05-06T00:00:00Z,0.2,0.34,May,2008,0,3.31,3.4,6.71,0.09398697,0.046363169999999995,0.047623799999999994,0.24601303000000002
KVL84,2008-05-15T00:00:00Z,0.2,0.39,May,2008,0,2.95,6.47,9.42,0.13194594,0.04132065,0.09062529,0.25805406
KVL84,2008-05-21T00:00:00Z,0.2,0.23,May,2008,0,3.7,2.83,6.53,0.09146571,0.0518259,0.03963981,0.13853429
KVL84,2008-06-04T00:00:00Z,0.2,0.38,Jun,2008,0,3.25,6.66,9.91,0.13880937,0.04552275,0.09328662,0.24119063000000002
KVL84,2008-06-10T00:00:00Z,0.2,0.26,Jun,2008,0,0.22,8.87,9.09,0.12732363,0.00308154,0.12424208999999999,0.13267637000000002
KVL84,2008-06-18T00:00:00Z,0.2,0.29,Jun,2008,0,0.67,9.52,10.19,0.14273133,0.009384690000000001,0.13334664,0.14726867
KVL84,2008-06-25T00:00:00Z,0.2,0.37,Jun,2008,0,0.57,7.82,8.39,0.11751873,0.00798399,0.10953474,0.25248127
KVL84,2008-07-09T00:00:00Z,0.2,0.5275,Jul,2008,0,0.31,7.61,7.92,0.11093544,0.00434217,0.10659327,0.41656456
KVL84,2008-08-05T00:00:00Z,0.2,0.38,Aug,2008,0,2.64,7.43,10.07,0.14105049,0.036978479999999994,0.10407200999999999,0.23894951
KVL84,2008-08-15T00:00:00Z,0.2,0.99,Aug,2008,0,3.54,17.7,21.24,0.29750867999999997,0.04958478,0.24792389999999997,0.69249132
KVL84,2008-08-19T00:00:00Z,0.2,0.34,Aug,2008,0,3.8,6.5,10.3,0.1442721,0.0532266,0.0910455,0.19572790000000004
KVL84,2008-08-26T00:00:00Z,0.2,0.41,Aug,2008,0,1.81,3.28,5.09,0.07129563,0.02535267,0.04594296,0.33870437
KVL84,2008-09-04T00:00:00Z,0.2,0.32,Sep,2008,0,2.17,4.11,6.28,0.08796396,0.03039519,0.05756877,0.23203604
KVL84,2008-09-11T00:00:00Z,0.2,0.73,Sep,2008,0,8.65,11.63,20.28,0.28406196,0.12116055,0.16290141,0.44593804
KVL84,2008-09-17T00:00:00Z,0.2,0.32,Sep,2008,0,1.89,4.62,6.51,0.09118557,0.026473229999999997,0.06471234,0.22881443
KVL84,2008-09-23T00:00:00Z,0.2,0.28,Sep,2008,0,3.7,4.09,7.79,0.10911453,0.0518259,0.05728863,0.17088547000000004
KVL84,2008-10-02T00:00:00Z,0.2,0.42,Oct,2008,0,2.2,6.34,8.54,0.11961978,0.0308154,0.08880437999999999,0.30038022
KVL84,2008-10-08T00:00:00Z,0.2,0.5,Oct,2008,0,7.49,7.2,14.690000000000001,0.20576283,0.10491243,0.10085039999999999,0.29423717
KVL84,2008-10-17T00:00:00Z,0.2,0.31,Oct,2008,0,2.3,4.61,6.91,0.09678837,0.0322161,0.06457227,0.21321162999999999
KVL84,2009-06-02T00:00:00Z,0.2,0.42,Jun,2009,0,4.72,7.13,11.85,0.16598295,0.06611304,0.09986990999999999,0.25401704999999997
KVL84,2009-06-17T00:00:00Z,0.2,0.48,Jun,2009,0,10.04,2.42,12.459999999999999,0.17452721999999998,0.14063027999999997,0.03389694,0.30547278
KVL84,2009-07-01T00:00:00Z,0.2,0.49,Jul,2009,0,6.31,5.28,11.59,0.16234113,0.08838417,0.07395695999999999,0.32765887
KVL84,2009-08-12T00:00:00Z,0.2,0.49,Aug,2009,0,9.91,2.56,12.47,0.17466729,0.13880937,0.03585792,0.31533270999999996
KVL84,2009-08-27T00:00:00Z,0.2,0.45,Aug,2009,0,7.19,5.33,12.52,0.17536764,0.10071033,0.07465730999999999,0.27463236
KVL84,2009-09-11T00:00:00Z,0.2,0.4,Sep,2009,0,3.12,11.84,14.96,0.20954472000000002,0.04370184,0.16584288,0.19045528
KVL84,2009-09-29T00:00:00Z,0.2,0.36,Sep,2009,0,3.02,4.46,7.48,0.10477236000000001,0.042301139999999994,0.062471219999999994,0.25522764
KVL84,2010-05-20T00:00:00Z,0.2,0.38,May,2010,0,1.88,10.93,12.809999999999999,0.17942966999999999,0.026333159999999998,0.15309651,0.20057033000000002
KVL84,2010-07-23T00:00:00Z,0.2,0.39,Jul,2010,0,2.86,5.06,7.92,0.11093544,0.040060019999999995,0.07087542,0.27906456
KVL84,2010-09-03T00:00:00Z,0.2,0.43,Sep,2010,0,3.51,6.97,10.48,0.14679336,0.04916457,0.09762879,0.28320663999999995
KVL84,2011-09-12T00:00:00Z,0.2,0.4,Sep,2011,0,3.44,3.91,7.35,0.10295145,0.048184080000000004,0.05476737,0.29704855
KVL84,2012-08-08T00:00:00Z,0.2,0.35,Aug,2012,0.1,3.06,3.21,6.27,0.08782388999999999,0.042861420000000004,0.04496247,0.26217610999999996
KVL84,2012-09-12T00:00:00Z,0.2,0.38,Sep,2012,0.1,2.93,2.265,5.195,0.07276636500000001,0.04104051,0.031725855,0.307233635
KVL84,2017-07-21T00:00:00Z,0.2,0.26,Jul,2017,0.2,0.43,0.61,1.04,0.01456728,0.0060230100000000005,0.00854427,0.24543272000000002
MPL86,2019-05-22T00:00:00Z,0.093,0.364467231217885,May,2019,0.093,4.080731492489558,0.12280927326152857,4.203540765751086,0.058878995505875456,0.05715880601530123,0.0017201894905742308,0.30558823571200955
MPL86,2019-06-13T00:00:00Z,0.198,0.153700490244008,Jun,2019,0.198,0.6580604924435786,0.5464283649382579,1.2044888573818364,0.01687127542534738,0.009217453317657205,0.007653822107690177,0.13682921481866062
MPL86,2019-07-10T00:00:00Z,0.276,0.193823104641404,Jul,2019,0.276,0.19425256730114143,0.43516979387886146,0.6294223611800029,0.0088163190130483,0.002720895710187088,0.006095423302861212,0.1850067856283557
MPL86,2019-07-22T00:00:00Z,0.166,0.26565287219628,Jul,2019,0.166,1.0307376238133998,0.2970039582673179,1.3277415820807177,0.01859767634020461,0.014437541896754292,0.004160134443450322,0.24705519585607535
MPL86,2019-08-13T00:00:00Z,0.188,0.18667994203425,Aug,2019,0.188,0.46361725179978003,0.012041239250461928,0.47565849105024194,0.006662548484140739,0.0064938868459595185,1.686616381812202e-4,0.18001739355010926
MPL86,2019-09-06T00:00:00Z,0.271,0.247732207952526,Sep,2019,0.271,1.4847866097105713,0.20719776487242286,1.6919843745829941,0.023699625134783995,0.02079740604221597,0.002902219092568027,0.22403258281774202
MPL86,2019-09-26T00:00:00Z,0.148,0.226553241119,Sep,2019,0.148,0.2737783517382357,0.0268961641794505,0.30067451591768624,0.004211547944459031,0.0038348133727974677,3.767345716615632e-4,0.22234169317454097
MPL86,2019-10-24T00:00:00Z,0.409,0.27240223164083,Oct,2019,0.409,0.4415155578008286,1.4991721517448142,1.9406877095456427,0.02718321274760582,0.006184308418116205,0.02099890432948961,0.24521901889322417
NMM79,2010-05-20T00:00:00Z,0.2,0.41,May,2010,0,0.57,4.4,4.970000000000001,0.06961479000000001,0.00798399,0.0616308,0.34038521
NMM79,2010-07-01T00:00:00Z,0.2,0.46,Jul,2010,0,0.69,2.35,3.04,0.04258128,0.00966483,0.03291645,0.41741872
NMM79,2010-07-08T00:00:00Z,0.2,0.56,Jul,2010,0,0.16,2.29,2.45,0.034317150000000005,0.00224112,0.032076030000000005,0.52568285
NMM79,2010-07-15T00:00:00Z,0.2,0.59,Jul,2010,0,0.49,3.43,3.92,0.05490744,0.00686343,0.04804401,0.5350925599999999
NMM79,2010-07-21T00:00:00Z,0.2,0.57,Jul,2010,0,0.23,2.6,2.83,0.03963981,0.00322161,0.0364182,0.5303601899999999
NMM79,2010-07-23T00:00:00Z,0.2,0.47,Jul,2010,0,0.47,1.99,2.46,0.03445722,0.0065832899999999995,0.027873929999999998,0.43554277999999996
NMM79,2010-08-31T00:00:00Z,0.2,0.47,Aug,2010,0,0.12,2.34,2.46,0.03445722,0.0016808399999999999,0.032776379999999994,0.43554277999999996
NMM79,2010-09-03T00:00:00Z,0.2,0.48,Sep,2010,0,0.05,4.03,4.08,0.057148559999999994,7.0035e-4,0.056448210000000006,0.42285143999999997
NMM79,2010-09-03T00:00:00Z,0.2,0.48,Sep,2010,0,1,5.39,6.39,0.08950472999999999,0.014007,0.07549772999999999,0.39049527
NMM79,2011-07-18T00:00:00Z,0.2,0.59,Jul,2011,0,0.04,3.02,3.06,0.042861420000000004,5.6028e-4,0.042301139999999994,0.5471385799999999
NMM79,2011-09-12T00:00:00Z,0.2,0.48,Sep,2011,0,0.22,1.63,1.8499999999999999,0.025912949999999997,0.00308154,0.02283141,0.45408705
NMM79,2012-08-08T00:00:00Z,0.2,0.51,Aug,2012,0.1,0.67,0.07,0.74,0.01036518,0.009384690000000001,9.8049e-4,0.49963482000000004
NMM79,2012-09-12T00:00:00Z,0.2,0.45,Sep,2012,0.1,0.54,3.822,4.362,0.061098534,0.00756378,0.053534754,0.38890146600000003
NMM79,2012-09-12T00:00:00Z,0.2,0.45,Sep,2012,0.1,0.67,4.092,4.762,0.06670133399999999,0.009384690000000001,0.057316644,0.383298666
NMM79,2012-09-12T00:00:00Z,0.2,0.5,Sep,2012,0.1,0.54,3.822,4.362,0.061098534,0.00756378,0.053534754,0.438901466
NMM79,2012-09-12T00:00:00Z,0.2,0.5,Sep,2012,0.1,0.67,4.092,4.762,0.06670133399999999,0.009384690000000001,0.057316644,0.433298666
NMM79,2017-10-04T00:00:00Z,0.2,0.65,Oct,2017,0.2,0.5,5.69,6.19,0.08670333000000001,0.0070035,0.07969983,0.56329667
NMM79,2019-05-22T00:00:00Z,0.081,0.34280422805643,May,2019,0.081,0.5016940298303207,0.6591566305265707,1.1608506603568913,0.016260035199618977,0.007027228275833303,0.009232806923785676,0.326544192856811
NMM79,2019-06-13T00:00:00Z,0.226,0.266669352125316,Jun,2019,0.226,0.9454603364046928,0.9158271404138071,1.8612874768185,0.026071053687796726,0.013243062932020532,0.012827990755776196,0.2405982984375193
NMM79,2019-07-10T00:00:00Z,0.266,0.479804113073878,Jul,2019,0.266,0.4828687039985907,0.5025810193360478,0.9854497233346385,0.013803194274748283,0.006763541936908261,0.007039652337840022,0.4660009187991297
NMM79,2019-07-22T00:00:00Z,0.192,0.368953529899106,Jul,2019,0.192,1.3231727756105787,2.337311047982929,3.6604838235935073,0.051272396917074255,0.018533681067977377,0.032738715849096885,0.31768113298203177
